2.600000000000000089e+00 1.654197049135121000e-01 2.392191372778605107e-01 2.221899392185910926e-01 1.819219442199910552e-01 2.048266887078018517e-01 1.967995802398607441e-01 2.115594274960785337e-01 2.071042609452856398e-01 2.098399540065358226e-01
2.700000000000000178e+00 2.796691456127782249e-01 2.338782585718329754e-01 2.628875306524316446e-01 2.169491806414492463e-01 2.184539061391100878e-01 2.124482739161389355e-01 2.150349262832630670e-01 2.114543347456606104e-01 2.088784121355270473e-01
2.800000000000000266e+00 -5.521451513624264784e-03 2.738436326868990411e-01 2.246376897649230708e-01 2.013958943190870265e-01 2.089835776565352743e-01 2.093981972408179848e-01 2.059182788476282833e-01 2.075311780175455312e-01 2.090257728143151694e-01
2.900000000000000355e+00 1.535262269392985157e-01 2.556279235207815637e-01 1.590655965933021609e-01 2.035106349927412739e-01 2.008093572361606405e-01 1.928412956185188709e-01 2.021466520674812251e-01 2.014948474579469073e-01 2.023348588143613347e-01
3.000000000000000000e+00 3.007007470583955566e-01 2.365281556730406409e-01 1.684027024713986576e-01 2.119785887981239791e-01 1.841320952588272053e-01 1.795132496576904990e-01 1.911003765066358606e-01 1.950794122545999876e-01 1.947404156177337253e-01
3.100000000000000089e+00 2.021926176088346405e-01 1.942634960620907014e-01 2.120318655741421920e-01 2.068482703968922420e-01 1.936303170597598600e-01 1.919664376348857726e-01 1.799302261547338078e-01 1.850656530499085184e-01 1.850196135632144745e-01
3.200000000000000178e+00 1.191984983729702796e-01 1.100550522958632371e-01 1.323268682039165645e-01 1.510793345773767393e-01 1.614050728980533644e-01 1.725723262088753041e-01 1.718975139780167249e-01 1.716310849165855190e-01 1.722803101761637978e-01
3.300000000000000266e+00 1.305773461251512335e-01 2.013174252654875707e-01 1.351408887108665191e-01 1.538779845216293185e-01 1.500328470659089142e-01 1.462598698646896123e-01 1.579617254673869320e-01 1.545667474576184475e-01 1.535991865587063576e-01
3.400000000000000355e+00 2.144080502296868973e-02 4.639303965207866587e-02 1.531796957180442398e-01 1.426423068882836376e-01 1.438130340464924828e-01 1.453476791875031315e-01 1.326030950319383728e-01 1.384526705134832281e-01 1.366285827740683634e-01
3.500000000000000000e+00 8.902240241320244496e-02 5.759003454092988944e-02 1.833004388059946976e-01 1.046244735592967434e-01 1.233397125001158973e-01 1.129954016262990357e-01 1.156832964045081957e-01 1.153246741660772512e-01 1.144458074638566164e-01
3.600000000000000089e+00 4.002520349899105212e-02 7.252544121243234554e-02 1.000178691797290464e-01 1.088851449474455974e-01 9.296771476043669269e-02 9.745279934977843506e-02 9.350767158146205960e-02 9.099120695062122566e-02 8.776192424889424359e-02
3.700000000000000178e+00 -3.883967610947933191e-03 1.341027993294196530e-01 3.898384390867283555e-02 6.749777189628426710e-02 7.065886135421869940e-02 5.935419459735987585e-02 5.677786483481334773e-02 6.306800638150594773e-02 6.081546809576983403e-02
3.800000000000000266e+00 1.432486850476568374e-01 1.600024145160932609e-01 5.693680842531186753e-02 3.434124301878251767e-02 3.339980884701335140e-02 2.304183626765980361e-02 3.588336489628844023e-02 3.250304814148662763e-02 2.889904833087432456e-02
3.900000000000000355e+00 -1.128256816166682552e-01 8.317038634690820942e-02 2.032826529342374525e-02 -4.663383708813688411e-03 -9.492152463820366023e-03 -8.565581284451335379e-04 -5.657680119842572498e-04 -3.549822718398640276e-03 -1.455461683169831811e-03
4.000000000000000000e+00 -1.711806465233340901e-01 1.671701390053476760e-02 -5.780225595453407361e-02 -4.697572575507950876e-02 -3.683465546581930761e-02 -3.979298783351080393e-02 -4.214429180834511346e-02 -3.848195235162855249e-02 -3.703573150424448179e-02
4.100000000000000533e+00 -1.499630455000730833e-01 2.861506033416436057e-03 -9.093498173789381356e-02 -9.168201725399674484e-02 -7.268893326658845688e-02 -7.326178599115762413e-02 -7.071658501942877650e-02 -7.713548039029298475e-02 -7.564898479970036393e-02
4.200000000000000178e+00 -3.364103502160766812e-01 -5.355093134597074811e-02 -1.560027266331528439e-01 -9.337281377785879022e-02 -1.183733272261625058e-01 -1.118496073863617934e-01 -1.115840843836986424e-01 -1.145500299114463744e-01 -1.138584391909809868e-01
4.299999999999999822e+00 -3.216548626609654349e-01 -1.597520727235039739e-01 -1.202021424532608573e-01 -1.793761192996115583e-01 -1.363790119065591000e-01 -1.578307353421076198e-01 -1.573363080960869520e-01 -1.581488097746304444e-01 -1.573136214964385438e-01
4.400000000000000355e+00 -2.441290575325782142e-01 -1.702339203872376971e-01 -2.374635170857706257e-01 -2.079166226637395032e-01 -1.998430429170657829e-01 -2.013775633218493066e-01 -1.980379708618871804e-01 -1.971712021538637172e-01 -1.989378005321309206e-01
4.500000000000000000e+00 -3.495558093287193246e-01 -3.678465102269045661e-01 -2.543586317954742992e-01 -2.616950700569901089e-01 -2.576156690559673890e-01 -2.450305029374507393e-01 -2.473117032106488811e-01 -2.424396035196011157e-01 -2.449258711128299015e-01
4.600000000000000533e+00 -1.911574295967853887e-01 -2.737923094417694658e-01 -3.071406103151204658e-01 -3.107567009242701572e-01 -2.809283386615447631e-01 -2.919183027987770629e-01 -2.934916106995755780e-01 -2.896614163553682397e-01 -2.883517822903235439e-01
4.700000000000000178e+00 -3.903195188249785064e-01 -3.191678721078290426e-01 -3.130515137565753614e-01 -3.405743224674099845e-01 -3.197112394913935729e-01 -3.350126669705137950e-01 -3.351866142304653073e-01 -3.348187435681783675e-01 -3.351984141818506457e-01
4.800000000000000711e+00 -4.175465357829151736e-01 -4.649588428240920002e-01 -3.983846260545386153e-01 -4.160634496709568753e-01 -3.818031969194285447e-01 -3.759712801708810503e-01 -3.824535616167538121e-01 -3.849290815955752065e-01 -3.807376805428248079e-01
4.900000000000000355e+00 -6.229232733402088051e-01 -4.114105947655066209e-01 -4.117283883994022897e-01 -4.304544146867238519e-01 -4.192953922015570933e-01 -4.233777456257498129e-01 -4.263867591258933554e-01 -4.253108312213272346e-01 -4.301385432996961411e-01
5.000000000000000000e+00 -3.444215486399222481e-01 -4.458105613786144117e-01 -4.685909186988516661e-01 -5.108887201097800368e-01 -4.604491156367648830e-01 -4.846322984532976386e-01 -4.747909676536753998e-01 -4.756675641141241417e-01 -4.752268027539647277e-01
5.100000000000000533e+00 -5.584161114549401894e-01 -4.833131845762559942e-01 -5.659103791254838089e-01 -5.291835824472912453e-01 -5.096303127739358896e-01 -5.262351709172049530e-01 -5.191082241570141864e-01 -5.252101503674746485e-01 -5.233851924473886807e-01
5.200000000000000178e+00 -4.233764738261086569e-01 -5.907575702995779832e-01 -5.853856250252587046e-01 -5.476080204276083663e-01 -5.654834416797224206e-01 -5.806346461565554673e-01 -5.713950135553080845e-01 -5.677103954086216708e-01 -5.680702067149565604e-01
5.300000000000000711e+00 -6.833418255803249686e-01 -6.097280244953381390e-01 -6.452204965042314111e-01 -6.101768254903667810e-01 -5.980258153051600800e-01 -6.149114666972944621e-01 -6.103494742811004237e-01 -6.149250016071005076e-01 -6.136953479492986974e-01
5.400000000000000355e+00 -6.551748836054842595e-01 -6.389918759457137165e-01 -7.202250175807307642e-01 -6.685637439873370891e-01 -6.500291389725756375e-01 -6.546400837844241760e-01 -6.577256000301902050e-01 -6.605575615017393876e-01 -6.576164600857244968e-01
5.500000000000000000e+00 -6.697160533565157392e-01 -7.214046330941650265e-01 -7.209251761826644955e-01 -6.905250273113754389e-01 -6.904333539119326124e-01 -6.974966532104908135e-01 -6.975446175298487539e-01 -6.997034550566939570e-01 -7.015480996877868636e-01
5.600000000000000533e+00 -6.309407105537534477e-01 -8.085517928014653855e-01 -7.639126434941054811e-01 -7.495016773520952746e-01 -7.524938690700008204e-01 -7.280676168662747472e-01 -7.375368232060245388e-01 -7.410139616592296141e-01 -7.417322662868717220e-01
5.700000000000000178e+00 -6.683157572604552232e-01 -7.363052382508864513e-01 -7.498679117982810505e-01 -7.827714645224682632e-01 -7.751063991260005448e-01 -7.734092292770393673e-01 -7.809567978940656907e-01 -7.799144267668939312e-01 -7.819342922261023343e-01
5.800000000000000711e+00 -9.534966913451190518e-01 -7.251694194322053644e-01 -8.169178742393683468e-01 -8.146487997927451818e-01 -8.098748487901722415e-01 -8.139695668309816501e-01 -8.189817476273482111e-01 -8.200130128337769220e-01 -8.182697489156554038e-01
5.900000000000000355e+00 -8.426063765134347294e-01 -8.163298941447567625e-01 -7.895079486844315264e-01 -8.213872669510999813e-01 -8.390495910345838748e-01 -8.501720457955956878e-01 -8.519919061104020974e-01 -8.543700699773538743e-01 -8.508798178041839799e-01
6.000000000000000000e+00 -9.124669474553949167e-01 -8.717361350312138324e-01 -9.028633206302228986e-01 -8.736467510255340185e-01 -8.941167165157483110e-01 -8.896140102961220819e-01 -8.935202734714496886e-01 -8.882182654925732113e-01 -8.844478523958205773e-01
6.100000000000000533e+00 -8.964496086026951804e-01 -9.795230469637723481e-01 -9.525978305507112331e-01 -9.033920518580246251e-01 -9.247875650748094145e-01 -9.123619582329606237e-01 -9.190369446411523757e-01 -9.153502516506389908e-01 -9.138054006808592478e-01
6.200000000000000178e+00 -1.120603695836395408e+00 -8.435912910206297965e-01 -9.637442953214701014e-01 -9.635400743856636918e-01 -9.565504791406064244e-01 -9.353125272961079206e-01 -9.447909767400215486e-01 -9.407679923023000157e-01 -9.427968262064028160e-01
6.300000000000000711e+00 -8.468576423793686692e-01 -1.003109397759098131e+00 -8.999204828052119742e-01 -9.649246763361122303e-01 -9.574448314756622835e-01 -9.665028695421966631e-01 -9.678135033912900198e-01 -9.647509050466035463e-01 -9.668906341363150414e-01
6.400000000000000355e+00 -1.053990559727276954e+00 -9.515286378182994387e-01 -1.008985886087885309e+00 -1.004395292592711098e+00 -9.891436920640719332e-01 -9.870585190385307017e-01 -9.904098585565003221e-01 -9.885201825693247235e-01 -9.875042657085435494e-01
6.500000000000000000e+00 -1.077937350713713771e+00 -9.995795214673347528e-01 -1.012400652954919877e+00 -9.855787789164559554e-01 -1.015752801250772830e+00 -1.009859422500152704e+00 -1.007094191484089407e+00 -1.004584744163885102e+00 -1.005642443932528662e+00
6.600000000000000533e+00 -7.059072909706790577e-01 -9.244555465120035675e-01 -9.865299874844563055e-01 -1.028653967739008745e+00 -1.016537128729242401e+00 -1.014857135387184917e+00 -1.023736544896703515e+00 -1.020690311796240479e+00 -1.020170049702270765e+00
6.700000000000000178e+00 -1.008951866321161184e+00 -1.022173916491079027e+00 -1.028772728199284670e+00 -1.043790718597068290e+00 -1.018257302721953916e+00 -1.026125404947856978e+00 -1.031123204005224281e+00 -1.031884852353853077e+00 -1.034683701047362181e+00
6.800000000000000711e+00 -1.062367770133131772e+00 -1.123855285060689324e+00 -1.038955195728620939e+00 -1.056386260065674154e+00 -1.017562475772415098e+00 -1.048950672750557311e+00 -1.044557813132578561e+00 -1.042384371305320023e+00 -1.042870909225234177e+00
6.900000000000000355e+00 -9.524219229773759343e-01 -9.988987231149211166e-01 -1.027075465865727288e+00 -1.060650763230280624e+00 -1.040434440571360808e+00 -1.048863856610900980e+00 -1.046856149481258491e+00 -1.048791169804939694e+00 -1.048826080817260475e+00
7.000000000000000000e+00 -1.206859868852033779e+00 -1.052826089661301978e+00 -1.059337651885066789e+00 -1.026379842067732140e+00 -1.044968156236390389e+00 -1.055014265778482674e+00 -1.049911125461845618e+00 -1.048628882563128029e+00 -1.051766245718193105e+00
7.100000000000000533e+00 -8.899902970991624418e-01 -9.825125086181580869e-01 -1.086367192359834366e+00 -1.046257726765755347e+00 -1.053239338119382307e+00 -1.050679774168474578e+00 -1.055586508051437500e+00 -1.049481055737725210e+00 -1.052224486243714008e+00
7.200000000000000178e+00 -1.023699575285913266e+00 -1.000965031765155722e+00 -1.058103314720542087e+00 -1.036761750074500332e+00 -1.056215548026137041e+00 -1.042827487961652366e+00 -1.048258552611359473e+00 -1.051351815280307411e+00 -1.049330474986156725e+00
7.300000000000000711e+00 -1.142007222678082190e+00 -1.023388076365613353e+00 -1.056249151875993997e+00 -1.054187496402221758e+00 -1.064755350880646656e+00 -1.041932603398146640e+00 -1.042886446557735436e+00 -1.046418860556003416e+00 -1.046130871335803736e+00
7.400000000000000355e+00 -1.070203917121397508e+00 -1.060249587183381914e+00 -1.071367127973998246e+00 -1.059845128411222470e+00 -1.034757122847990152e+00 -1.037050175454973244e+00 -1.040465771427751429e+00 -1.036618410112830180e+00 -1.038223659981994951e+00
7.500000000000000000e+00 -1.050864953328109141e+00 -1.033267611153982468e+00 -1.043345741974749830e+00 -1.028548210145573627e+00 -1.038143628300306709e+00 -1.026581644015320371e+00 -1.029915319031652121e+00 -1.029404995060117178e+00 -1.028601261859883875e+00
7.600000000000000533e+00 -1.089072917244863214e+00 -9.781324389163905675e-01 -9.737368649124601427e-01 -9.804000427836844223e-01 -1.004694355974611542e+00 -1.017044578604208827e+00 -1.018501124166215854e+00 -1.018524038996311720e+00 -1.017029607679778014e+00
7.700000000000000178e+00 -9.259656620188438936e-01 -9.699678150256343390e-01 -1.047989041953023337e+00 -1.010833098579781986e+00 -1.019499519707017576e+00 -1.010207597660407242e+00 -1.006501592452280436e+00 -1.002584556696241913e+00 -1.003332759249511597e+00
7.800000000000000711e+00 -9.045928320245979481e-01 -9.263129683214020860e-01 -9.940764684403923246e-01 -9.964226796644911621e-01 -1.001236774193960954e+00 -9.979795694604157719e-01 -9.939618966449782489e-01 -9.909052976415833047e-01 -9.909092588701279292e-01
7.900000000000000355e+00 -9.329322775199930806e-01 -1.042627596818325841e+00 -9.267369338962077041e-01 -9.523368694692193603e-01 -9.764934508320106676e-01 -9.724946181524812827e-01 -9.726593340491452855e-01 -9.748550292666749995e-01 -9.747169891497158289e-01
8.000000000000000000e+00 -9.301499184462044267e-01 -9.980434303013202557e-01 -9.621959668911514996e-01 -9.676901374667953304e-01 -9.610297788043622447e-01 -9.539436669151596382e-01 -9.574722634325966153e-01 -9.602041095650744040e-01 -9.584063504399324973e-01
8.099999999999999645e+00 -8.288188227513307860e-01 -9.136199253914500940e-01 -9.261441051522636414e-01 -9.146871476999334227e-01 -9.420966196576228135e-01 -9.565096809637081421e-01 -9.442451354208711845e-01 -9.404350298412412767e-01 -9.407279591833478394e-01
8.200000000000001066e+00 -1.047669000255446736e+00 -8.431342348434469613e-01 -9.224823453729612543e-01 -9.149880580451488221e-01 -9.246199986798376846e-01 -9.201472519474950262e-01 -9.244562739607760093e-01 -9.234373222162300943e-01 -9.229867702414229491e-01
8.300000000000000711e+00 -9.323355169251513752e-01 -9.068650413501921914e-01 -9.321572933896099533e-01 -8.933092912554251308e-01 -9.023411000052342645e-01 -8.986931059405767197e-01 -9.033013635875833947e-01 -9.029735586364678879e-01 -9.039791502697600567e-01
8.400000000000000355e+00 -9.476715357103253634e-01 -8.777961536789338215e-01 -8.947342166488519988e-01 -8.844387537108189257e-01 -8.885980446134086330e-01 -8.839022428693424915e-01 -8.889952622870975762e-01 -8.868848397235429282e-01 -8.875875255264842334e-01
8.500000000000000000e+00 -9.105141377661992719e-01 -8.918975853157703471e-01 -8.870132514598476625e-01 -8.484089559245167056e-01 -8.763642442251509124e-01 -8.668060603728430236e-01 -8.686262256833477968e-01 -8.701801076285080594e-01 -8.712263102598362119e-01
8.599999999999999645e+00 -9.247905233657771618e-01 -7.395699837946049238e-01 -8.673144669908862125e-01 -8.608913760337774113e-01 -8.512760737209578155e-01 -8.528865323766365858e-01 -8.510074566843682797e-01 -8.508627379535532720e-01 -8.526097579929516890e-01
8.700000000000001066e+00 -7.993912953996062942e-01 -8.643133327774610297e-01 -8.941064210160059034e-01 -8.147563297320022935e-01 -8.397332196571674068e-01 -8.287406699191697257e-01 -8.349800768543399476e-01 -8.355720283770173840e-01 -8.368990693095454958e-01
8.800000000000000711e+00 -7.681854164307262423e-01 -9.014783162343927847e-01 -8.320221825589151354e-01 -8.491140872393736494e-01 -8.281223955343605114e-01 -8.118938628415017789e-01 -8.169731101055970335e-01 -8.243029054403830935e-01 -8.210890424302207391e-01
8.900000000000000355e+00 -8.210617285701754531e-01 -8.464568464886028654e-01 -8.444020575625363900e-01 -8.119300348073049678e-01 -8.132412497894895287e-01 -8.033555514864162417e-01 -8.040823929692166860e-01 -8.037202427147661643e-01 -8.054148916456935758e-01
9.000000000000000000e+00 -8.058048838312278361e-01 -7.885293698377568994e-01 -7.620741005813016500e-01 -7.907894216690986022e-01 -7.823268469642287171e-01 -7.925638373371681755e-01 -7.918549496905185059e-01 -7.953846034808578214e-01 -7.919125370487738458e-01
9.099999999999999645e+00 -7.536691921174689668e-01 -7.721558899313828439e-01 -7.992268499719619168e-01 -8.014360675296442471e-01 -7.789080774465669821e-01 -7.845651363092619457e-01 -7.766772395376305704e-01 -7.833570278550270327e-01 -7.828852714587941630e-01
9.200000000000001066e+00 -9.234974541085628763e-01 -7.649495999707004446e-01 -7.464171893081882336e-01 -7.901362718051672118e-01 -7.552456868225851938e-01 -7.718683570390426629e-01 -7.697951251768000436e-01 -7.714974843453455966e-01 -7.721509132011775689e-01
9.300000000000000711e+00 -7.517854491418700658e-01 -7.562643962483869275e-01 -8.386847967497668144e-01 -7.822824433442058245e-01 -7.769373073891188142e-01 -7.683421977957661797e-01 -7.658666804694478358e-01 -7.643618143516324182e-01 -7.647734747984644699e-01
9.400000000000000355e+00 -6.929438852838434304e-01 -7.497590948953996026e-01 -7.681399727513159581e-01 -7.599871536435051089e-01 -7.766733478517184874e-01 -7.694508017121539645e-01 -7.645897688217067056e-01 -7.569937631366432385e-01 -7.628183168406910131e-01
9.500000000000000000e+00 -7.451501287200230639e-01 -7.775590680918740283e-01 -7.441662529630805878e-01 -7.713612780249058387e-01 -7.642803254761404430e-01 -7.574878917146152801e-01 -7.617202456172111891e-01 -7.587856660680379894e-01 -7.588773195560181151e-01
9.600000000000001421e+00 -5.716401555142556212e-01 -6.850092642986409519e-01 -8.324663018169833339e-01 -7.530853224244375976e-01 -7.429751054785879161e-01 -7.659978346243823122e-01 -7.574741757533696163e-01 -7.574446930819087598e-01 -7.590717959231130241e-01
9.700000000000001066e+00 -7.053372658716264842e-01 -6.928077343718141989e-01 -7.432314766150940333e-01 -7.583462680141725976e-01 -7.682208058555569652e-01 -7.631360689905679617e-01 -7.589460911475647276e-01 -7.584360448777662800e-01 -7.618202990681538500e-01
9.800000000000000711e+00 -6.587139300177986545e-01 -7.358984217179507237e-01 -7.548265865535381813e-01 -7.924463667873020700e-01 -7.534018456350866089e-01 -7.693872107201316091e-01 -7.619515607293092518e-01 -7.647168046084135140e-01 -7.652348000175687170e-01
9.900000000000000355e+00 -4.945001220675044329e-01 -6.077279314423451595e-01 -8.067825163072662731e-01 -7.415680750844023672e-01 -7.524718250703140709e-01 -7.745081192517112578e-01 -7.714642575928861712e-01 -7.731544763799751419e-01 -7.717026494617477139e-01
1.000000000000000000e+01 -7.010100404013934750e-01 -9.033982010939659579e-01 -8.399416357815168155e-01 -7.679457222184239429e-01 -7.806263612312172029e-01 -7.913353252283459316e-01 -7.849664493740540205e-01 -7.862993422652577724e-01 -7.824660441466160243e-01
